Date;Ticker;Adj Close;Volume
2025-02-04;MC.PA;682.3157348632812;370853
2025-02-05;MC.PA;675.7161865234375;356956
2025-02-06;MC.PA;686.4528198242188;485215
2025-02-07;MC.PA;673.9431762695312;401010
2025-02-10;MC.PA;675.0266723632812;336364
2025-02-11;MC.PA;674.9281616210938;297413
2025-02-12;MC.PA;677.4891967773438;443368
2025-02-13;MC.PA;696.598388671875;501427
2025-02-14;MC.PA;702.3114013671875;594098
2025-02-17;MC.PA;690.9838256835938;336521
2025-02-18;MC.PA;694.5298461914062;338875
2025-02-19;MC.PA;680.542724609375;426698
2025-02-20;MC.PA;685.0737915039062;333595
2025-02-21;MC.PA;691.870361328125;459121
2025-02-24;MC.PA;681.7247314453125;364363
2025-02-25;MC.PA;673.9431762695312;348738
2025-02-26;MC.PA;689.8018188476562;384656
2025-02-27;MC.PA;682.709716796875;394320
2025-02-28;MC.PA;684.4827880859375;864547
2025-03-03;MC.PA;680.4442138671875;481251
2025-03-04;MC.PA;657.39501953125;615046
2025-03-05;MC.PA;654.3414916992188;593863
2025-03-06;MC.PA;643.2108764648438;639967
2025-03-07;MC.PA;625.1852416992188;809708
2025-03-10;MC.PA;620.8511962890625;643780
2025-03-11;MC.PA;611.4935913085938;538927
2025-03-12;MC.PA;602.6284790039062;594281
2025-03-13;MC.PA;595.9304809570312;696157
2025-03-14;MC.PA;596.0289306640625;583739
2025-03-17;MC.PA;600.5599975585938;431806
2025-03-18;MC.PA;600.85546875;456803
2025-03-19;MC.PA;601.4464721679688;412984
2025-03-20;MC.PA;595.4379272460938;443424
2025-03-21;MC.PA;593.4679565429688;1133127
2025-03-24;MC.PA;587.36083984375;416599
2025-03-25;MC.PA;589.3308715820312;455181
2025-03-26;MC.PA;585.5878295898438;427920
2025-03-27;MC.PA;580.268798828125;500514
2025-03-28;MC.PA;578.2987670898438;619971
2025-03-31;MC.PA;563.129638671875;657683
2025-04-01;MC.PA;566.4786376953125;485067
2025-04-02;MC.PA;566.5772094726562;423436
2025-04-03;MC.PA;534.7614135742188;907025
2025-04-04;MC.PA;522.0547485351562;1173669
2025-04-07;MC.PA;499.9905700683594;1529400
2025-04-08;MC.PA;512.0076904296875;902072
2025-04-09;MC.PA;490.9284973144531;984156
2025-04-10;MC.PA;516.3417358398438;912107
2025-04-11;MC.PA;516.5387573242188;574896
2025-04-14;MC.PA;522.1532592773438;593484
2025-04-15;MC.PA;481.32464599609375;1693077
2025-04-16;MC.PA;477.9263916015625;1094429
2025-04-17;MC.PA;478.32037353515625;902702
2025-04-22;MC.PA;479.994873046875;809138
2025-04-23;MC.PA;492.79998779296875;844261
2025-04-24;MC.PA;499.70001220703125;605877
2025-04-25;MC.PA;498.79998779296875;561897
2025-04-28;MC.PA;502.0;517430
2025-04-29;MC.PA;489.29998779296875;711370
2025-04-30;MC.PA;487.8999938964844;889223
2025-05-02;MC.PA;495.8500061035156;793013
2025-05-05;MC.PA;492.25;389637
2025-05-06;MC.PA;489.1000061035156;476847
2025-05-07;MC.PA;483.5;542053
2025-05-08;MC.PA;487.29998779296875;673673
2025-05-09;MC.PA;495.75;503875
2025-05-12;MC.PA;530.5;924869
2025-05-13;MC.PA;536.9000244140625;627140
2025-05-14;MC.PA;525.2000122070312;585731
2025-05-15;MC.PA;507.29998779296875;585025
2025-05-16;MC.PA;503.8999938964844;793318
2025-05-19;MC.PA;498.6000061035156;565393
2025-05-20;MC.PA;504.8999938964844;491158
2025-05-21;MC.PA;493.6499938964844;582521
2025-05-22;MC.PA;485.1000061035156;762477
2025-05-23;MC.PA;479.0;830264
2025-05-26;MC.PA;483.45001220703125;318156
2020-10-01;TTE.PA;21.72119140625;8283681
2020-10-02;TTE.PA;21.507715225219727;7680559
2020-10-05;TTE.PA;21.99947166442871;6273524
2020-10-06;TTE.PA;22.506481170654297;6705358
2020-10-07;TTE.PA;22.239635467529297;5329794
2020-10-08;TTE.PA;22.487422943115234;6220680
2020-10-09;TTE.PA;22.834314346313477;5783149
2020-10-12;TTE.PA;22.62846565246582;5525995
2020-10-13;TTE.PA;22.270132064819336;4653208
2020-10-14;TTE.PA;22.239635467529297;5475936
2020-10-15;TTE.PA;21.51152801513672;7180557
2020-10-16;TTE.PA;21.694507598876953;6567075
2020-10-19;TTE.PA;21.507715225219727;2397961
2020-10-20;TTE.PA;21.522966384887695;5960051
2020-10-21;TTE.PA;21.17606544494629;5862902
2020-10-22;TTE.PA;21.057891845703125;7243673
2020-10-23;TTE.PA;21.408601760864258;6143163
2020-10-26;TTE.PA;20.627126693725586;7703813
2020-10-27;TTE.PA;19.963823318481445;11379302
2020-10-28;TTE.PA;19.26621437072754;13742409
2020-10-29;TTE.PA;19.15947914123535;11040599
2020-10-30;TTE.PA;19.685543060302734;11492174
2020-11-02;TTE.PA;20.653810501098633;9276079
2020-11-03;TTE.PA;21.160818099975586;9346198
2020-11-04;TTE.PA;21.271366119384766;8010963
2020-11-05;TTE.PA;20.970212936401367;9267750
2020-11-06;TTE.PA;21.065515518188477;7810270
2020-11-09;TTE.PA;24.24097442626953;25020128
2020-11-10;TTE.PA;25.201618194580078;19505706
2020-11-11;TTE.PA;24.774662017822266;10629689
2020-11-12;TTE.PA;24.55356216430664;7903490
2020-11-13;TTE.PA;24.889026641845703;7551635
2020-11-16;TTE.PA;26.10126304626465;15320445
2020-11-17;TTE.PA;26.406227111816406;8349599
2020-11-18;TTE.PA;26.509157180786133;9333773
2020-11-19;TTE.PA;26.005962371826172;7885640
2020-11-20;TTE.PA;26.303298950195312;9033983
2020-11-23;TTE.PA;27.538415908813477;10783321
2020-11-24;TTE.PA;29.097553253173828;14624479
2020-11-25;TTE.PA;28.80021095275879;11088199
2020-11-26;TTE.PA;28.48762321472168;5410581
2020-11-27;TTE.PA;28.743030548095703;7522155
2020-11-30;TTE.PA;27.313505172729492;19439474
2020-12-01;TTE.PA;27.698528289794922;9636868
2020-12-02;TTE.PA;27.988243103027344;7736394
2020-12-03;TTE.PA;27.80144691467285;8598997
2020-12-04;TTE.PA;28.735401153564453;7958888
2020-12-07;TTE.PA;28.331327438354492;5833441
2020-12-08;TTE.PA;28.17121696472168;5193516
2020-12-09;TTE.PA;28.129283905029297;6415823
2020-12-10;TTE.PA;28.716344833374023;7127189
2020-12-11;TTE.PA;28.224592208862305;7010049
2020-12-14;TTE.PA;27.904375076293945;7403812
2020-12-15;TTE.PA;27.873872756958008;7415344
2020-12-16;TTE.PA;27.816699981689453;6491468
2020-12-17;TTE.PA;27.74045753479004;7024497
2020-12-18;TTE.PA;27.439306259155273;17021033
2020-12-21;TTE.PA;26.41766929626465;11529031
2020-12-22;TTE.PA;26.600643157958984;5817973
2020-12-23;TTE.PA;27.343997955322266;4174280
2020-12-24;TTE.PA;27.363061904907227;968184
2020-12-28;TTE.PA;27.336380004882812;2735839
2020-12-29;TTE.PA;27.271570205688477;3035633
2020-12-30;TTE.PA;27.134340286254883;3165912
2020-12-31;TTE.PA;26.913238525390625;2123866
2021-01-04;TTE.PA;26.870502471923828;6860489
2021-01-05;TTE.PA;27.5775146484375;7310673
2021-01-06;TTE.PA;28.789548873901367;13184367
2021-01-07;TTE.PA;29.104206085205078;9961531
2021-01-08;TTE.PA;29.123628616333008;6404257
2021-01-11;TTE.PA;28.6807804107666;6020005
2021-01-12;TTE.PA;28.785663604736328;5779492
2021-01-13;TTE.PA;29.08478355407715;8019342
2021-01-14;TTE.PA;29.36836814880371;5812995
2021-01-15;TTE.PA;28.82063102722168;9058388
2021-01-18;TTE.PA;28.73127555847168;3450376
2021-01-19;TTE.PA;28.863353729248047;4531231
2021-01-20;TTE.PA;29.014863967895508;5361458
2021-01-21;TTE.PA;28.33892250061035;7485975
2021-01-22;TTE.PA;28.140804290771484;6981692
2021-01-25;TTE.PA;27.464859008789062;7407980
2021-01-26;TTE.PA;27.9543399810791;7282290
2021-01-27;TTE.PA;27.833911895751953;7779147
2021-01-28;TTE.PA;27.826141357421875;7588146
2021-01-29;TTE.PA;27.11135482788086;9125180
2021-02-01;TTE.PA;26.847198486328125;8174457
2021-02-02;TTE.PA;27.09193229675293;9585924
2021-02-03;TTE.PA;27.301708221435547;8926614
2021-02-04;TTE.PA;27.142431259155273;8131794
2021-02-05;TTE.PA;27.24732208251953;8551066
2021-02-08;TTE.PA;27.33278465270996;9766094
2021-02-09;TTE.PA;26.854961395263672;11114046
2021-02-10;TTE.PA;26.99481773376465;8035582
2021-02-11;TTE.PA;26.913238525390625;7695925
2021-02-12;TTE.PA;27.173511505126953;6657816
2021-02-15;TTE.PA;28.389421463012695;10171605
2021-02-16;TTE.PA;28.27676773071289;9086169
2021-02-17;TTE.PA;28.719627380371094;8746290
2021-02-18;TTE.PA;28.41661834716797;7942637
2021-02-19;TTE.PA;28.70796775817871;7848775
2021-02-22;TTE.PA;29.111980438232422;8724065
2021-02-23;TTE.PA;29.76461410522461;11048892
2021-02-24;TTE.PA;30.281274795532227;7987796
2021-02-25;TTE.PA;30.654212951660156;10111097
2021-02-26;TTE.PA;29.815114974975586;10736610
2021-03-01;TTE.PA;30.172504425048828;6866121
2021-03-02;TTE.PA;30.234661102294922;5794344
2021-03-03;TTE.PA;30.541553497314453;5886246
2021-03-04;TTE.PA;31.512731552124023;10044460
2021-03-05;TTE.PA;31.83515739440918;11439169
2021-03-08;TTE.PA;31.79242706298828;9723534
2021-03-09;TTE.PA;31.594310760498047;7349666
2021-03-10;TTE.PA;32.09543228149414;6460112
2021-03-11;TTE.PA;32.42952346801758;6317586
2021-03-12;TTE.PA;32.77914047241211;5859380
2021-03-15;TTE.PA;32.079891204833984;6486139
2021-03-16;TTE.PA;31.6719913482666;7763507
2021-03-17;TTE.PA;31.55158042907715;7091584
2021-03-18;TTE.PA;31.415611267089844;7257522
2021-03-19;TTE.PA;31.256332397460938;19589808
2021-03-22;TTE.PA;30.867860794067383;5478764
2021-03-23;TTE.PA;30.642553329467773;6582096
2021-03-24;TTE.PA;31.128143310546875;5912545
2021-03-25;TTE.PA;30.606773376464844;7654953
2021-03-26;TTE.PA;30.934600830078125;6016964
2021-03-29;TTE.PA;31.396718978881836;4978205
2021-03-30;TTE.PA;31.795650482177734;7384999
2021-03-31;TTE.PA;31.42041778564453;7612862
2021-04-01;TTE.PA;30.8872013092041;7635402
2021-04-06;TTE.PA;30.666017532348633;6503814
2021-04-07;TTE.PA;30.741065979003906;4598272
2021-04-08;TTE.PA;30.223644256591797;6964071
2021-04-09;TTE.PA;29.895809173583984;6503641
2021-04-12;TTE.PA;29.757570266723633;5512721
2021-04-13;TTE.PA;29.91951560974121;5965920
2021-04-14;TTE.PA;30.25128936767578;6024321
2021-04-15;TTE.PA;30.01824951171875;4827479
2021-04-16;TTE.PA;29.978757858276367;5378963
2021-04-19;TTE.PA;30.04985237121582;3417176
2021-04-20;TTE.PA;29.117704391479492;8078750
2021-04-21;TTE.PA;29.153257369995117;8902901
2021-04-22;TTE.PA;29.145353317260742;5744256
2021-04-23;TTE.PA;29.050561904907227;4143678
2021-04-26;TTE.PA;29.117704391479492;4853080
2021-04-27;TTE.PA;29.062416076660156;5038308
2021-04-28;TTE.PA;29.579833984375;5547579
2021-04-29;TTE.PA;29.30729866027832;6974192
2021-04-30;TTE.PA;29.090057373046875;7202915
2021-05-03;TTE.PA;29.417890548706055;4106273
2021-05-04;TTE.PA;29.753612518310547;8099356
2021-05-05;TTE.PA;30.820056915283203;7941114
2021-05-06;TTE.PA;30.91880226135254;6125235
2021-05-07;TTE.PA;30.847715377807617;5581911
2021-05-10;TTE.PA;31.07679557800293;4658841
2021-05-11;TTE.PA;30.350032806396484;5948412
2021-05-12;TTE.PA;31.04518699645996;5770670
2021-05-13;TTE.PA;30.658117294311523;5223652
2021-05-14;TTE.PA;31.400671005249023;5244515
2021-05-17;TTE.PA;31.448070526123047;4081153
2021-05-18;TTE.PA;31.35723114013672;6041487
2021-05-19;TTE.PA;30.322391510009766;7239048
2021-05-20;TTE.PA;30.448776245117188;5630563
2021-05-21;TTE.PA;30.808216094970703;5191318
2021-05-24;TTE.PA;30.839813232421875;2131708
2021-05-25;TTE.PA;30.27894401550293;4614236
2021-05-26;TTE.PA;30.38953399658203;3996706
2021-05-27;TTE.PA;30.053802490234375;10773976
2021-05-28;TTE.PA;30.132793426513672;3778193
2021-05-31;TTE.PA;29.94321060180664;3784945
2021-06-01;TTE.PA;30.666017532348633;5737898
2021-06-02;TTE.PA;31.3532772064209;6476694
2021-06-03;TTE.PA;31.3532772064209;0
2021-06-04;TTE.PA;31.3532772064209;0
2021-06-07;TTE.PA;31.19529151916504;4477409
2021-06-08;TTE.PA;31.309825897216797;3500343
2021-06-09;TTE.PA;31.610010147094727;4908829
2021-06-10;TTE.PA;31.455976486206055;4004846
2021-06-11;TTE.PA;31.85884666442871;4677485
2021-06-14;TTE.PA;32.297271728515625;8826255
2021-06-15;TTE.PA;32.32097625732422;5767933
2021-06-16;TTE.PA;32.34861373901367;5243878
2021-06-17;TTE.PA;32.166934967041016;5382637
2021-06-18;TTE.PA;31.230838775634766;14265235
2021-06-21;TTE.PA;31.566560745239258;5469003
2021-06-22;TTE.PA;31.76010513305664;4162999
2021-06-23;TTE.PA;31.6297664642334;4588506
2021-06-24;TTE.PA;32.332557678222656;7850826
2021-06-25;TTE.PA;32.07552719116211;4578906
2021-06-28;TTE.PA;31.151853561401367;6645101
2021-06-29;TTE.PA;31.007291793823242;4976165
2021-06-30;TTE.PA;30.645849227905273;8577424
2021-07-01;TTE.PA;31.13178062438965;5199871
2021-07-02;TTE.PA;31.01531410217285;4086623
2021-07-05;TTE.PA;31.09162712097168;2679466
2021-07-06;TTE.PA;30.445053100585938;6256509
2021-07-07;TTE.PA;30.09566307067871;8986114
2021-07-08;TTE.PA;29.79848289489746;8889739
2021-07-09;TTE.PA;30.079601287841797;6140096
2021-07-12;TTE.PA;30.09566307067871;4356696
2021-07-13;TTE.PA;29.87076759338379;5542747
2021-07-14;TTE.PA;29.802492141723633;3785439
2021-07-15;TTE.PA;29.433027267456055;6735172
2021-07-16;TTE.PA;29.143878936767578;7249288
2021-07-19;TTE.PA;28.02341651916504;10678934
2021-07-20;TTE.PA;28.003339767456055;8737348
2021-07-21;TTE.PA;28.75031089782715;8255255
2021-07-22;TTE.PA;28.62582015991211;4283311
2021-07-23;TTE.PA;28.62179946899414;4478444
2021-07-26;TTE.PA;29.28443145751953;4784517
2021-07-27;TTE.PA;29.276412963867188;4116038
2021-07-28;TTE.PA;29.48523712158203;4214433
2021-07-29;TTE.PA;30.123779296875;6659171
2021-07-30;TTE.PA;29.47720718383789;8155157
2021-08-02;TTE.PA;29.46916961669922;4488857
2021-08-03;TTE.PA;30.272369384765625;7324353
2021-08-04;TTE.PA;30.192047119140625;4702013
2021-08-05;TTE.PA;30.260311126708984;4239949
2021-08-06;TTE.PA;30.46915054321289;4160940
2021-08-09;TTE.PA;30.37276268005371;3820417
2021-08-10;TTE.PA;30.22417449951172;4244872
2021-08-11;TTE.PA;30.649860382080078;3640347
2021-08-12;TTE.PA;30.782392501831055;3596049
2021-08-13;TTE.PA;30.69805908203125;4086224
2021-08-16;TTE.PA;30.320560455322266;4006558
2021-08-17;TTE.PA;30.380794525146484;4064003
2021-08-18;TTE.PA;30.30047607421875;3754908
2021-08-19;TTE.PA;29.159942626953125;10540641
2021-08-20;TTE.PA;29.2884521484375;5835436
2021-08-23;TTE.PA;29.782419204711914;5853018
2021-08-24;TTE.PA;29.8466739654541;4120930
2021-08-25;TTE.PA;29.987228393554688;2625755
2021-08-26;TTE.PA;29.9671573638916;2685683
2021-08-27;TTE.PA;30.320560455322266;3126438
2021-08-30;TTE.PA;30.284414291381836;2212395
2021-08-31;TTE.PA;29.995267868041992;9453228
2021-09-01;TTE.PA;29.79848289489746;4650752
2021-09-02;TTE.PA;30.184017181396484;4043538
2021-09-03;TTE.PA;29.931011199951172;3745680
2021-09-06;TTE.PA;30.25228500366211;2980357
2021-09-07;TTE.PA;30.212129592895508;2713500
2021-09-08;TTE.PA;29.926982879638672;4265614
2021-09-09;TTE.PA;29.673982620239258;5052232
2021-09-10;TTE.PA;29.42098045349121;5242783
2021-09-13;TTE.PA;30.320560455322266;6317875
2021-09-14;TTE.PA;30.39685821533203;5673389
2021-09-15;TTE.PA;31.0755615234375;9334848
2021-09-16;TTE.PA;31.099651336669922;7340521
2021-09-17;TTE.PA;30.834596633911133;11808387
2021-09-20;TTE.PA;30.39685821533203;6943257
2021-09-21;TTE.PA;31.140737533569336;9358190
2021-09-22;TTE.PA;31.937753677368164;8707498
2021-09-23;TTE.PA;32.39553451538086;6660186
2021-09-24;TTE.PA;32.44865798950195;5267276
2021-09-27;TTE.PA;33.564483642578125;12904333
2021-09-28;TTE.PA;34.0018196105957;13880191
2021-09-29;TTE.PA;33.54404830932617;8722511
2021-09-30;TTE.PA;33.789276123046875;10163250
2021-10-01;TTE.PA;33.740230560302734;6843143
2021-10-04;TTE.PA;34.406455993652344;8850439
2021-10-05;TTE.PA;35.43642807006836;11031582
2021-10-06;TTE.PA;34.95005416870117;11594677
2021-10-07;TTE.PA;34.901004791259766;8205608
2021-10-08;TTE.PA;35.43642807006836;7492965
2021-10-11;TTE.PA;36.14761734008789;7165322
2021-10-12;TTE.PA;35.72254943847656;5690310
2021-10-13;TTE.PA;35.3751335144043;6009732
2021-10-14;TTE.PA;35.804290771484375;5392985
2021-10-15;TTE.PA;36.339725494384766;8019827
2021-10-18;TTE.PA;36.499122619628906;5862350
2021-10-19;TTE.PA;36.64625930786133;5657379
2021-10-20;TTE.PA;36.67487716674805;4801321
2021-10-21;TTE.PA;36.14761734008789;4341551
2021-10-22;TTE.PA;35.80837631225586;5061555
2021-10-25;TTE.PA;35.906463623046875;4097437
2021-10-26;TTE.PA;35.75932312011719;4954047
2021-10-27;TTE.PA;35.669410705566406;4623519
2021-10-28;TTE.PA;35.3914794921875;5903395
2021-10-29;TTE.PA;35.452789306640625;7805387
2021-11-01;TTE.PA;35.58357238769531;4807172
2021-11-02;TTE.PA;35.70210647583008;5957680
2021-11-03;TTE.PA;35.07675552368164;6578422
2021-11-04;TTE.PA;35.35468673706055;4889313
2021-11-05;TTE.PA;35.48548126220703;5733591
2021-11-08;TTE.PA;35.559059143066406;5847805
2021-11-09;TTE.PA;35.58766174316406;5497680
2021-11-10;TTE.PA;35.89828872680664;6752352
2021-11-11;TTE.PA;35.85742950439453;5283755
2021-11-12;TTE.PA;35.293392181396484;5638576
2021-11-15;TTE.PA;35.67349624633789;4850767
2021-11-16;TTE.PA;35.85332489013672;6712875
2021-11-17;TTE.PA;35.59175109863281;5446414
2021-11-18;TTE.PA;35.207550048828125;6178698
2021-11-19;TTE.PA;34.247047424316406;12727917
2021-11-22;TTE.PA;34.655765533447266;7472702
2021-11-23;TTE.PA;35.05632400512695;6764292
2021-11-24;TTE.PA;35.24433517456055;6418515
2021-11-25;TTE.PA;35.21981430053711;4557711
2021-11-26;TTE.PA;33.1312255859375;15479769
2021-11-29;TTE.PA;33.678916931152344;9637094
2021-11-30;TTE.PA;33.19662857055664;14105234
2021-12-01;TTE.PA;34.27975082397461;8058706
2021-12-02;TTE.PA;34.35331726074219;8494764
2021-12-03;TTE.PA;34.60672378540039;7821778
2021-12-06;TTE.PA;35.5099983215332;7791727
2021-12-07;TTE.PA;36.1966667175293;7929206
2021-12-08;TTE.PA;36.155792236328125;6448620
2021-12-09;TTE.PA;35.93099594116211;4942452
2021-12-10;TTE.PA;36.041343688964844;4442611
2021-12-13;TTE.PA;35.52227020263672;5979628
2021-12-14;TTE.PA;35.747066497802734;6375347
2021-12-15;TTE.PA;35.383304595947266;6793530
2021-12-16;TTE.PA;36.519554138183594;9137943
2021-12-17;TTE.PA;35.689842224121094;13753862
2021-12-20;TTE.PA;35.44869613647461;7655859
2021-12-21;TTE.PA;36.29476547241211;5664033
2021-12-22;TTE.PA;36.54816818237305;5164530
2021-12-23;TTE.PA;36.88331985473633;5517384
2021-12-24;TTE.PA;36.60129928588867;1043080
2021-12-27;TTE.PA;36.748443603515625;3282268
2021-12-28;TTE.PA;36.99368667602539;2916252
2021-12-29;TTE.PA;36.584957122802734;4141465
2021-12-30;TTE.PA;36.7034797668457;4099251
2021-12-31;TTE.PA;36.48276901245117;1711261
2022-01-03;TTE.PA;37.3290901184082;5436592
2022-01-04;TTE.PA;37.644378662109375;5584211
2022-01-05;TTE.PA;38.09657669067383;5641479
2022-01-06;TTE.PA;38.11317825317383;5444172
2022-01-07;TTE.PA;38.54877853393555;5732405
2022-01-10;TTE.PA;38.78109359741211;5681747
2022-01-11;TTE.PA;39.494651794433594;6505491
2022-01-12;TTE.PA;40.70604705810547;9331583
2022-01-13;TTE.PA;40.494476318359375;6197728
2022-01-14;TTE.PA;41.10016632080078;6533053
2022-01-17;TTE.PA;41.21631622314453;3805535
2022-01-18;TTE.PA;41.8344612121582;8906341
2022-01-19;TTE.PA;42.53142547607422;8139395
2022-01-20;TTE.PA;42.050193786621094;6354172
2022-01-21;TTE.PA;41.170684814453125;9987592
2022-01-24;TTE.PA;39.756011962890625;9884998
2022-01-25;TTE.PA;40.743385314941406;8177125
2022-01-26;TTE.PA;42.373783111572266;10006277
2022-01-27;TTE.PA;42.9296989440918;8553119
2022-01-28;TTE.PA;42.51484298706055;9191640
2022-01-31;TTE.PA;41.66851806640625;7585497
2022-02-01;TTE.PA;42.564613342285156;5651831
2022-02-02;TTE.PA;41.69340515136719;5459094
2022-02-03;TTE.PA;41.245365142822266;13793140
2022-02-04;TTE.PA;42.29080581665039;7789174
2022-02-07;TTE.PA;42.506534576416016;5365826
2022-02-08;TTE.PA;42.55632400512695;6931199
2022-02-09;TTE.PA;43.4773063659668;6436455
2022-02-10;TTE.PA;43.08733367919922;6299551
2022-02-11;TTE.PA;43.35285568237305;5570067
2022-02-14;TTE.PA;42.42356872558594;7999873
2022-02-15;TTE.PA;42.31570053100586;7559606
2022-02-16;TTE.PA;42.664180755615234;4714726
2022-02-17;TTE.PA;42.025306701660156;5859702
2022-02-18;TTE.PA;42.03359603881836;6486390
2022-02-21;TTE.PA;41.43619918823242;6145128
2022-02-22;TTE.PA;41.39056396484375;6588023
2022-02-23;TTE.PA;41.10016632080078;5897010
2022-02-24;TTE.PA;39.51124572753906;18829075
2022-02-25;TTE.PA;40.05056381225586;10597115
2022-02-28;TTE.PA;37.82691955566406;17814292
2022-03-01;TTE.PA;36.798065185546875;14935059
2022-03-02;TTE.PA;39.8057975769043;19496825
2022-03-03;TTE.PA;38.31230926513672;10922562
2022-03-04;TTE.PA;36.92253112792969;10794060
2022-03-07;TTE.PA;37.24612045288086;13924706
2022-03-08;TTE.PA;37.94723129272461;14726942
2022-03-09;TTE.PA;38.35378646850586;14321264
2022-03-10;TTE.PA;37.91819381713867;12006495
2022-03-11;TTE.PA;37.82691955566406;10974577
2022-03-14;TTE.PA;37.95967483520508;7542301
2022-03-15;TTE.PA;37.96381759643555;9011242
2022-03-16;TTE.PA;37.78543472290039;9554064
2022-03-17;TTE.PA;38.1754035949707;9187133
2022-03-18;TTE.PA;37.75638961791992;20405549
2022-03-21;TTE.PA;37.98042297363281;7544828
2022-03-22;TTE.PA;38.7086181640625;9074292
2022-03-23;TTE.PA;39.007484436035156;6638858
2022-03-24;TTE.PA;39.3021354675293;7239142
2022-03-25;TTE.PA;40.07242965698242;6296989
2022-03-28;TTE.PA;39.30633544921875;7343974
2022-03-29;TTE.PA;38.56550979614258;9838729
2022-03-30;TTE.PA;39.537845611572266;6483258
2022-03-31;TTE.PA;38.75071334838867;6495026
2022-04-01;TTE.PA;39.361061096191406;6071152
2022-04-04;TTE.PA;39.268463134765625;4690279
2022-04-05;TTE.PA;38.9780158996582;5262056
2022-04-06;TTE.PA;38.43081283569336;6068545
2022-04-07;TTE.PA;37.80782699584961;6334970
2022-04-08;TTE.PA;38.439231872558594;5623325
2022-04-11;TTE.PA;39.25162124633789;6022190
2022-04-12;TTE.PA;39.083248138427734;5575258
2022-04-13;TTE.PA;39.5546875;5133546
2022-04-14;TTE.PA;39.30633544921875;4758738
2022-04-19;TTE.PA;39.85776138305664;5924175
2022-04-20;TTE.PA;39.59678268432617;5094582
2022-04-21;TTE.PA;39.693599700927734;6047792
2022-04-22;TTE.PA;38.61601257324219;5622015
2022-04-25;TTE.PA;37.06699752807617;7062909
2022-04-26;TTE.PA;37.67735290527344;7962378
2022-04-27;TTE.PA;37.993045806884766;6046151
2022-04-28;TTE.PA;39.38210678100586;7544258
2022-04-29;TTE.PA;39.75673294067383;6109500
2022-05-02;TTE.PA;39.55048751831055;5828178
2022-05-03;TTE.PA;41.082664489746094;7052181
2022-05-04;TTE.PA;41.10370635986328;6933231
2022-05-05;TTE.PA;41.68458557128906;8170451
2022-05-06;TTE.PA;42.5980110168457;9701008
2022-05-09;TTE.PA;40.5228271484375;7183004
2022-05-10;TTE.PA;40.531246185302734;5848216
2022-05-11;TTE.PA;42.387542724609375;8797325
2022-05-12;TTE.PA;41.56251907348633;7785862
2022-05-13;TTE.PA;43.00210189819336;7967412
2022-05-16;TTE.PA;43.532470703125;6645780
2022-05-17;TTE.PA;44.054420471191406;7078811
2022-05-18;TTE.PA;43.928138732910156;5409262
2022-05-19;TTE.PA;43.38092803955078;5656368
2022-05-20;TTE.PA;43.532470703125;6462269
2022-05-23;TTE.PA;44.86259841918945;7359549
2022-05-24;TTE.PA;44.15543746948242;5431602
2022-05-25;TTE.PA;45.41822814941406;8414560
2022-05-26;TTE.PA;46.403202056884766;6201292
2022-05-27;TTE.PA;46.2011604309082;6085373
2022-05-30;TTE.PA;46.45371627807617;4780314
2022-05-31;TTE.PA;46.79887771606445;12431159
2022-06-01;TTE.PA;45.56134033203125;6996945
2022-06-02;TTE.PA;45.60343551635742;4883491
2022-06-03;TTE.PA;45.86441421508789;3146284
2022-06-06;TTE.PA;46.714691162109375;4635253
2022-06-07;TTE.PA;46.89989471435547;4925987
2022-06-08;TTE.PA;47.58180236816406;6888933
2022-06-09;TTE.PA;46.89989471435547;6628185
2022-06-10;TTE.PA;45.88125228881836;7594810
2022-06-13;TTE.PA;44.91312026977539;7799410
2022-06-14;TTE.PA;45.527671813964844;6886090
2022-06-15;TTE.PA;45.064640045166016;7704110
2022-06-16;TTE.PA;43.7513542175293;7330449
2022-06-17;TTE.PA;41.53726577758789;16928170
2022-06-20;TTE.PA;42.3033561706543;6026167
2022-06-21;TTE.PA;43.07963943481445;5380452
2022-06-22;TTE.PA;41.83843231201172;6997764
2022-06-23;TTE.PA;41.02802276611328;6561491
2022-06-24;TTE.PA;42.273502349853516;6726853
2022-06-27;TTE.PA;42.65311050415039;5031536
2022-06-28;TTE.PA;43.20760726928711;5344547
2022-06-29;TTE.PA;43.4720458984375;6183440
2022-06-30;TTE.PA;42.9687385559082;7951972
2022-07-01;TTE.PA;42.78107452392578;6672745
2022-07-04;TTE.PA;44.726051330566406;5655336
2022-07-05;TTE.PA;41.85549545288086;6941767
2022-07-06;TTE.PA;40.6398811340332;8692108
2022-07-07;TTE.PA;42.11994934082031;6977326
2022-07-08;TTE.PA;42.03036880493164;4266297
2022-07-11;TTE.PA;41.7318000793457;3400071
2022-07-12;TTE.PA;41.17304611206055;5045734
2022-07-13;TTE.PA;41.24129867553711;4912501
2022-07-14;TTE.PA;39.31763458251953;6375847
2022-07-15;TTE.PA;40.55031967163086;5618585
2022-07-18;TTE.PA;41.497215270996094;3862460
2022-07-19;TTE.PA;41.885345458984375;4245206
2022-07-20;TTE.PA;41.97065734863281;3485514
2022-07-21;TTE.PA;40.84888458251953;5268507
2022-07-22;TTE.PA;41.40763854980469;4695108
2022-07-25;TTE.PA;41.885345458984375;4106096
2022-07-26;TTE.PA;41.97065734863281;3976500
